2014-10-21 21:56:16 , MATHC_RULE , ATTACK_LEAKAGE , 251.255.255.42 , /inetput.html , 5759681
2014-10-21 21:56:17 , MATCH_F , ATTACK_D , 251.253.254.44 , /inetput.html , 9645157
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_LEAKAGE , 251.254.254.233 , /inetput.html , 9766174
2014-10-21 21:56:17 , MATCH_G , ATTACK_C , 253.254.254.13 , /predirect.html , 8691683
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_LEAKAGE , 254.255.254.60 , /capture.html , 1289480
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_C , 252.254.255.232 , /capture.html , 1748575
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_LEAKAGE , 251.253.255.11 , /tredirect.html , 3998696
2014-10-21 21:56:17 , MATCH_F , ATTACK_A , 251.254.254.67 , /deny.html , 2783842
2014-10-21 21:56:17 , MATCH_G , ATTACK_C , 253.255.255.17 , /inetput.html , 1953895
2014-10-21 21:56:17 , MATCH_ACL , - , 253.253.254.212 , /first.html , 2638848
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_E , 254.254.255.19 , /inetput.html , 7696042
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_C , 253.253.254.35 , /deny.html , 3565937
2014-10-21 21:56:17 , MATCH_G , - , 252.255.254.236 , /first.html , 8051096
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_A , 254.255.254.39 , /first.html , 4029553
2014-10-21 21:56:17 , MATCH_G , ATTACK_E , 252.253.254.91 , /index , 5038471
2014-10-21 21:56:17 , MATCH_G , - , 253.253.254.14 , /tredirect.html , 5574183
2014-10-21 21:56:17 , MATHC_RULE , - , 251.253.254.112 , / , 1229239
2014-10-21 21:56:17 , MATCH_F , ATTACK_E , 251.254.254.73 , /deny.html , 4092809
2014-10-21 21:56:17 , MATCH_F , - , 251.254.254.13 , / , 9137435
2014-10-21 21:56:17 , MATCH_ACL , - , 251.253.255.232 , /inetput.html , 1214214
2014-10-21 21:56:17 , MATCH_F , ATTACK_LEAKAGE , 252.253.255.239 , /index , 7854092
2014-10-21 21:56:17 , MATCH_G , ATTACK_A , 252.255.254.62 , / , 6564713
2014-10-21 21:56:17 , MATHC_RULE , - , 251.253.255.50 , /inetput.html , 6300245
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_B , 251.254.255.118 , /predirect.html , 5695229
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_LEAKAGE , 253.255.254.23 , / , 7876453
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_B , 252.255.255.253 , / , 8362362
2014-10-21 21:56:17 , MATCH_G , - , 253.254.254.163 , /inetput.html , 4989140
2014-10-21 21:56:17 , MATCH_G , ATTACK_A , 253.254.255.142 , /predirect.html , 5024757
2014-10-21 21:56:17 , MATCH_F , ATTACK_B , 252.253.255.207 , /inetput.html , 9676113
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_B , 253.253.254.151 , /predirect.html , 8879561
2014-10-21 21:56:17 , MATCH_G , - , 254.255.255.1 , /predirect.html , 8607850
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_LEAKAGE , 254.255.254.135 , / , 3370383
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_E , 254.254.254.42 , /predirect.html , 1387131
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_B , 253.254.255.75 , / , 7449954
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_LEAKAGE , 253.254.255.206 , /capture.html , 7242445
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_B , 252.253.254.45 , /index , 8702387
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_LEAKAGE , 252.253.254.168 , /tredirect.html , 2855942
2014-10-21 21:56:17 , MATCH_F , ATTACK_A , 254.253.254.44 , /predirect.html , 7401329
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_C , 253.255.254.110 , /tredirect.html , 2033425
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_C , 254.254.254.145 , /capture.html , 5451895
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_C , 252.254.254.87 , / , 7343867
2014-10-21 21:56:17 , MATCH_WEBTR , - , 252.254.254.28 , /inetput.html , 5690520
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_D , 251.253.254.240 , /inetput.html , 1677439
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_D , 253.255.254.77 , /predirect.html , 7249474
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_E , 251.254.255.47 , /predirect.html , 8256255
2014-10-21 21:56:17 , MATCH_G , ATTACK_LEAKAGE , 252.255.255.235 , /index , 2559371
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_B , 251.254.255.193 , /inetput.html , 8908227
2014-10-21 21:56:17 , MATCH_ACL , - , 253.254.254.118 , / , 8234819
2014-10-21 21:56:17 , MATCH_F , ATTACK_LEAKAGE , 251.253.255.104 , /predirect.html , 7229122
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_C , 252.254.254.80 , / , 2716771
2014-10-21 21:56:17 , MATCH_G , ATTACK_E , 251.255.255.60 , /first.html , 9353907
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_C , 254.253.254.8 , /predirect.html , 2717410
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_B , 251.255.255.19 , /tredirect.html , 4616099
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_LEAKAGE , 251.254.254.202 , /inetput.html , 3032759
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_LEAKAGE , 254.255.254.15 , /tredirect.html , 4182053
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_LEAKAGE , 253.255.254.63 , /tredirect.html , 5704752
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_A , 251.255.254.67 , /index , 5353117
2014-10-21 21:56:17 , MATCH_F , ATTACK_E , 251.254.255.42 , /inetput.html , 6113501
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_E , 252.253.255.112 , /first.html , 7004102
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_LEAKAGE , 253.255.255.3 , /first.html , 1839613
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_E , 254.255.255.162 , /first.html , 8410752
2014-10-21 21:56:17 , MATCH_F , ATTACK_E , 253.254.255.174 , /deny.html , 8064144
2014-10-21 21:56:17 , MATCH_G , ATTACK_D , 254.253.255.35 , /tredirect.html , 6080168
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_D , 252.254.254.131 , / , 4855203
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_A , 253.255.255.45 , /first.html , 6800666
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_A , 252.253.255.31 , /deny.html , 2940573
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_B , 252.255.254.245 , /first.html , 3966939
2014-10-21 21:56:17 , MATCH_G , ATTACK_C , 251.255.255.213 , /deny.html , 9205222
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_B , 253.253.254.243 , /tredirect.html , 4937973
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_B , 254.253.254.237 , /deny.html , 9437878
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_C , 251.255.254.110 , /first.html , 1245768
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_B , 252.254.254.55 , /tredirect.html , 3257549
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_LEAKAGE , 254.253.255.247 , /inetput.html , 9805081
2014-10-21 21:56:17 , MATCH_F , ATTACK_B , 252.255.255.102 , /tredirect.html , 7898824
2014-10-21 21:56:17 , MATHC_RULE , - , 253.253.254.80 , /first.html , 9481170
2014-10-21 21:56:17 , MATCH_G , - , 251.253.255.4 , /inetput.html , 5673346
2014-10-21 21:56:17 , MATCH_F , ATTACK_LEAKAGE , 254.255.255.219 , /inetput.html , 6114562
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_E , 252.254.254.235 , /tredirect.html , 7019121
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_A , 254.253.254.93 , /deny.html , 7962716
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_A , 254.254.254.62 , /capture.html , 6959262
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_A , 254.255.255.47 , / , 6153294
2014-10-21 21:56:17 , MATCH_F , ATTACK_LEAKAGE , 254.255.254.174 , /index , 3088567
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_B , 251.255.255.236 , /predirect.html , 8281244
2014-10-21 21:56:17 , MATCH_F , ATTACK_B , 253.254.254.161 , /index , 3026243
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_C , 252.255.255.255 , /first.html , 2635347
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_E , 251.254.254.30 , /deny.html , 4646942
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_D , 254.255.255.182 , /index , 4717564
2014-10-21 21:56:17 , MATCH_F , ATTACK_C , 252.255.255.209 , /inetput.html , 9620616
2014-10-21 21:56:17 , MATCH_G , ATTACK_LEAKAGE , 254.253.254.224 , /tredirect.html , 6495736
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_D , 254.255.254.213 , /predirect.html , 3036201
2014-10-21 21:56:17 , MATCH_WEBTR , - , 252.253.255.56 , /inetput.html , 3935313
2014-10-21 21:56:17 , MATCH_G , ATTACK_B , 252.254.255.183 , /index , 8433058
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_B , 254.254.255.163 , /index , 6416736
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_A , 253.254.255.207 , /inetput.html , 9042061
2014-10-21 21:56:17 , MATCH_F , ATTACK_E , 253.255.255.186 , /deny.html , 3485680
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_LEAKAGE , 252.254.254.194 , /first.html , 9182552
2014-10-21 21:56:17 , MATCH_F , ATTACK_A , 252.253.255.64 , / , 4129109
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_C , 252.253.255.6 , /tredirect.html , 2160782
2014-10-21 21:56:17 , MATCH_G , ATTACK_B , 253.255.255.68 , /index , 5101395
2014-10-21 21:56:17 , MATCH_G , ATTACK_C , 253.253.255.168 , /capture.html , 7237272
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_A , 251.254.254.209 , /predirect.html , 2964784
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_C , 252.253.255.199 , /deny.html , 9409368
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_D , 254.254.254.83 , /predirect.html , 3867715
2014-10-21 21:56:17 , MATCH_G , ATTACK_E , 254.255.254.152 , /inetput.html , 1511244
2014-10-21 21:56:17 , MATCH_F , ATTACK_A , 252.255.255.255 , /deny.html , 9875690
2014-10-21 21:56:17 , MATCH_F , ATTACK_E , 253.253.255.75 , /tredirect.html , 6785501
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_E , 251.254.254.93 , /predirect.html , 8477247
2014-10-21 21:56:17 , MATCH_G , ATTACK_D , 252.253.255.23 , /index , 8873452
2014-10-21 21:56:17 , MATCH_F , ATTACK_A , 253.254.254.139 , / , 7539507
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_D , 253.255.255.127 , /tredirect.html , 6277502
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_C , 251.255.255.98 , /tredirect.html , 2161678
2014-10-21 21:56:17 , MATCH_WEBTR , - , 251.253.254.255 , /index , 4229410
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_B , 251.253.255.191 , / , 8712138
2014-10-21 21:56:17 , MATCH_G , ATTACK_B , 252.255.254.246 , /deny.html , 7715662
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_B , 252.253.254.88 , /capture.html , 8863991
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_A , 253.255.254.176 , /deny.html , 3635974
2014-10-21 21:56:17 , MATHC_RULE , - , 252.255.254.57 , /index , 5828084
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_D , 254.253.255.121 , /predirect.html , 4681132
2014-10-21 21:56:17 , MATCH_F , ATTACK_LEAKAGE , 253.253.255.143 , /first.html , 1363096
2014-10-21 21:56:17 , MATCH_G , - , 251.255.255.198 , /capture.html , 3165097
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_D , 251.253.255.49 , / , 4511260
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_B , 252.255.254.20 , /deny.html , 6514827
2014-10-21 21:56:17 , MATCH_G , ATTACK_B , 251.254.254.236 , /deny.html , 9492511
2014-10-21 21:56:17 , MATCH_F , - , 253.254.254.243 , /tredirect.html , 5197712
2014-10-21 21:56:17 , MATCH_G , - , 251.254.254.80 , /index , 2101581
2014-10-21 21:56:17 , MATCH_G , - , 251.255.255.70 , /index , 9686830
2014-10-21 21:56:17 , MATCH_G , ATTACK_LEAKAGE , 253.253.254.83 , /inetput.html , 3292360
2014-10-21 21:56:17 , MATCH_G , ATTACK_LEAKAGE , 251.253.254.57 , /capture.html , 4152572
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_D , 251.253.254.18 , /capture.html , 5459859
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_LEAKAGE , 251.253.255.69 , /tredirect.html , 2236657
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_B , 254.254.254.108 , /predirect.html , 1660555
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_C , 251.254.254.31 , /first.html , 9932255
2014-10-21 21:56:17 , MATCH_G , ATTACK_B , 253.253.254.143 , /predirect.html , 2624066
2014-10-21 21:56:17 , MATCH_F , ATTACK_A , 251.253.255.253 , /inetput.html , 9575515
2014-10-21 21:56:17 , MATCH_G , ATTACK_E , 251.253.255.176 , /inetput.html , 6999926
2014-10-21 21:56:17 , MATHC_RULE , - , 254.254.255.3 , /first.html , 7283141
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_B , 251.254.254.103 , /index , 2152265
2014-10-21 21:56:17 , MATCH_F , ATTACK_B , 251.253.254.166 , /tredirect.html , 6654732
2014-10-21 21:56:17 , MATCH_ACL , - , 254.254.254.34 , /index , 1139094
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_D , 251.253.255.62 , /tredirect.html , 7416904
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_B , 251.253.255.214 , /tredirect.html , 8831346
2014-10-21 21:56:17 , MATCH_F , ATTACK_A , 254.254.254.92 , /capture.html , 7546430
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_C , 252.254.254.240 , /predirect.html , 8535730
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_D , 253.255.254.153 , /first.html , 6896008
2014-10-21 21:56:17 , MATCH_WEBTR , - , 252.254.255.47 , / , 1956946
2014-10-21 21:56:17 , MATCH_F , ATTACK_E , 251.254.254.197 , /inetput.html , 6496249
2014-10-21 21:56:17 , MATCH_F , ATTACK_LEAKAGE , 252.254.254.15 , /inetput.html , 6252571
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_A , 251.254.254.52 , /index , 7631219
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_C , 253.255.254.88 , / , 1475866
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_D , 254.253.255.147 , /predirect.html , 7677176
2014-10-21 21:56:17 , MATCH_G , ATTACK_C , 251.255.254.55 , /predirect.html , 7986113
2014-10-21 21:56:17 , MATCH_G , ATTACK_C , 251.253.254.46 , /deny.html , 4097974
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_B , 251.254.255.125 , /predirect.html , 5393623
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_C , 254.255.254.53 , /inetput.html , 9976267
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_LEAKAGE , 254.255.254.185 , /predirect.html , 7094794
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_LEAKAGE , 253.254.255.165 , /deny.html , 9081296
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_D , 253.254.255.247 , /capture.html , 4263398
2014-10-21 21:56:17 , MATCH_G , ATTACK_E , 251.253.255.35 , /capture.html , 4264516
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_C , 252.253.254.101 , /capture.html , 1302996
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_LEAKAGE , 253.254.254.201 , /predirect.html , 9157980
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_B , 253.255.255.119 , /first.html , 4924938
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_LEAKAGE , 253.253.255.110 , / , 1718234
2014-10-21 21:56:17 , MATCH_G , ATTACK_C , 254.255.255.211 , /index , 9204824
2014-10-21 21:56:17 , MATCH_F , ATTACK_E , 251.253.255.182 , /index , 9721005
2014-10-21 21:56:17 , MATCH_G , ATTACK_A , 253.255.255.20 , /first.html , 7180215
2014-10-21 21:56:17 , MATCH_F , ATTACK_B , 251.253.255.158 , /first.html , 1967334
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_E , 253.254.254.199 , / , 9964670
2014-10-21 21:56:17 , MATCH_F , ATTACK_D , 253.254.254.247 , /tredirect.html , 2157680
2014-10-21 21:56:17 , MATCH_G , ATTACK_D , 251.253.254.65 , /tredirect.html , 4195240
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_E , 254.255.255.97 , /predirect.html , 8184498
2014-10-21 21:56:17 , MATHC_RULE , - , 251.255.254.73 , / , 9081192
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_D , 251.253.254.154 , /tredirect.html , 1381315
2014-10-21 21:56:17 , MATCH_F , ATTACK_D , 252.254.255.250 , / , 5702293
2014-10-21 21:56:17 , MATCH_G , ATTACK_D , 252.254.255.82 , /tredirect.html , 9167654
2014-10-21 21:56:17 , MATCH_G , ATTACK_E , 251.253.255.123 , /predirect.html , 8341609
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_E , 252.253.255.184 , /index , 1463914
2014-10-21 21:56:17 , MATCH_F , ATTACK_A , 253.254.254.222 , /index , 2966569
2014-10-21 21:56:17 , MATCH_F , ATTACK_LEAKAGE , 253.253.254.90 , / , 8670469
2014-10-21 21:56:17 , MATCH_F , ATTACK_D , 251.254.255.51 , /deny.html , 9455136
2014-10-21 21:56:17 , MATCH_F , ATTACK_D , 252.255.254.201 , / , 8543450
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_E , 254.255.254.58 , /inetput.html , 8788320
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_E , 252.255.255.200 , /capture.html , 3936263
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_C , 251.254.254.235 , / , 8075726
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_LEAKAGE , 251.253.254.51 , /predirect.html , 1484433
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_A , 253.254.254.118 , /inetput.html , 6018899
2014-10-21 21:56:17 , MATCH_F , ATTACK_D , 252.254.255.250 , /predirect.html , 2808531
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_E , 253.254.255.238 , /inetput.html , 2345070
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_C , 254.254.254.240 , /predirect.html , 1919441
2014-10-21 21:56:17 , MATCH_F , ATTACK_E , 252.253.254.163 , /tredirect.html , 8690624
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_B , 251.255.254.91 , /inetput.html , 2417242
2014-10-21 21:56:17 , MATCH_G , ATTACK_LEAKAGE , 253.253.255.50 , /deny.html , 8082946
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_A , 251.253.255.145 , /first.html , 1046519
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_LEAKAGE , 252.253.255.191 , /tredirect.html , 9219551
2014-10-21 21:56:17 , MATCH_F , ATTACK_E , 251.254.255.244 , /deny.html , 7748237
2014-10-21 21:56:17 , MATCH_F , ATTACK_C , 252.253.255.208 , /first.html , 2996839
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_LEAKAGE , 252.255.255.246 , /first.html , 9792186
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_E , 251.255.255.244 , / , 9679493
2014-10-21 21:56:17 , MATCH_G , ATTACK_D , 254.253.255.233 , /inetput.html , 8955369
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_B , 253.253.254.250 , /inetput.html , 2897901
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_B , 254.254.254.250 , /tredirect.html , 2159624
2014-10-21 21:56:17 , MATCH_F , ATTACK_A , 251.255.255.55 , /tredirect.html , 8866562
2014-10-21 21:56:17 , MATCH_F , ATTACK_E , 252.254.254.122 , /inetput.html , 2210943
2014-10-21 21:56:17 , MATCH_F , - , 254.255.255.212 , / , 1361340
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_A , 253.253.255.154 , /tredirect.html , 7174819
2014-10-21 21:56:17 , MATCH_F , ATTACK_E , 251.254.254.156 , /deny.html , 7177966
2014-10-21 21:56:17 , MATCH_F , ATTACK_LEAKAGE , 251.255.255.217 , /capture.html , 4679040
2014-10-21 21:56:17 , MATCH_G , ATTACK_C , 253.254.255.45 , /tredirect.html , 6820901
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_C , 253.255.255.9 , /first.html , 9139375
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_A , 251.254.255.76 , /capture.html , 4518157
2014-10-21 21:56:17 , MATCH_G , ATTACK_B , 254.254.254.17 , /first.html , 6124751
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_LEAKAGE , 254.253.255.237 , /index , 4171399
2014-10-21 21:56:17 , MATCH_F , ATTACK_A , 251.255.255.206 , / , 7088696
2014-10-21 21:56:17 , MATCH_G , ATTACK_C , 251.255.255.165 , /predirect.html , 3573657
2014-10-21 21:56:17 , MATCH_WEBTR , - , 253.254.254.145 , /deny.html , 2516983
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_LEAKAGE , 252.255.254.99 , /first.html , 7442068
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_LEAKAGE , 254.254.255.35 , /tredirect.html , 3474202
2014-10-21 21:56:17 , MATCH_F , - , 254.253.255.80 , /capture.html , 1445695
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_D , 252.255.254.65 , /inetput.html , 1507754
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_C , 252.253.255.98 , /predirect.html , 9055422
2014-10-21 21:56:17 , MATCH_ACL , - , 251.254.255.158 , /tredirect.html , 9969609
2014-10-21 21:56:17 , MATCH_F , ATTACK_E , 253.254.254.46 , /tredirect.html , 9152337
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_E , 251.253.255.100 , /predirect.html , 8728254
2014-10-21 21:56:17 , MATCH_F , - , 251.254.255.34 , /tredirect.html , 3490255
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_C , 254.254.255.67 , /tredirect.html , 7037661
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_B , 252.253.254.135 , /capture.html , 3207487
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_A , 254.253.254.84 , / , 4378601
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_C , 254.254.254.140 , /predirect.html , 3927229
2014-10-21 21:56:17 , MATHC_RULE , - , 251.255.254.158 , / , 1433021
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_E , 251.254.254.71 , /first.html , 9293120
2014-10-21 21:56:17 , MATCH_G , ATTACK_C , 254.254.255.40 , / , 2587968
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_LEAKAGE , 253.253.255.142 , /inetput.html , 9361385
2014-10-21 21:56:17 , MATCH_G , ATTACK_C , 253.253.254.182 , /first.html , 1022629
2014-10-21 21:56:17 , MATCH_F , ATTACK_D , 254.253.255.146 , /first.html , 1977320
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_C , 252.254.254.90 , /first.html , 7661110
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_E , 251.253.254.2 , /predirect.html , 9031623
2014-10-21 21:56:17 , MATCH_F , ATTACK_A , 251.254.255.122 , /tredirect.html , 4995456
2014-10-21 21:56:17 , MATCH_G , ATTACK_D , 251.255.255.126 , /capture.html , 1896342
2014-10-21 21:56:17 , MATCH_WEBTR , - , 253.255.255.112 , /inetput.html , 1003705
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_A , 252.255.255.4 , /deny.html , 7208094
2014-10-21 21:56:17 , MATCH_F , ATTACK_B , 252.255.255.164 , /tredirect.html , 3006121
2014-10-21 21:56:17 , MATCH_G , ATTACK_E , 254.254.254.103 , /tredirect.html , 4138749
2014-10-21 21:56:17 , MATCH_F , ATTACK_E , 252.253.255.157 , /deny.html , 8793740
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_B , 252.254.255.49 , /deny.html , 3859349
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_E , 252.253.255.62 , /inetput.html , 2126388
2014-10-21 21:56:17 , MATCH_G , ATTACK_D , 253.255.255.219 , /tredirect.html , 7741299
2014-10-21 21:56:17 , MATCH_G , ATTACK_A , 254.253.254.166 , /deny.html , 2138155
2014-10-21 21:56:17 , MATCH_F , ATTACK_LEAKAGE , 252.254.254.230 , /index , 6269040
2014-10-21 21:56:17 , MATCH_G , ATTACK_LEAKAGE , 254.255.254.159 , /capture.html , 9191450
2014-10-21 21:56:17 , MATCH_G , - , 252.255.254.110 , /first.html , 8718838
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_D , 251.254.255.209 , /deny.html , 4993012
2014-10-21 21:56:17 , MATCH_G , ATTACK_LEAKAGE , 252.254.255.202 , /predirect.html , 8982602
2014-10-21 21:56:17 , MATCH_F , - , 254.254.254.255 , /index , 2903011
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_A , 253.255.255.2 , /deny.html , 1133667
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_E , 253.253.254.77 , /first.html , 4942528
2014-10-21 21:56:17 , MATHC_RULE , - , 253.254.255.34 , /predirect.html , 2669157
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_A , 251.253.255.63 , /tredirect.html , 6189787
2014-10-21 21:56:17 , MATCH_F , ATTACK_E , 253.254.254.231 , /capture.html , 5272931
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_D , 252.253.254.228 , /index , 9653066
2014-10-21 21:56:17 , MATCH_F , ATTACK_A , 251.255.254.204 , /predirect.html , 2240413
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_C , 253.254.255.32 , /first.html , 8133221
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_B , 251.254.254.196 , /capture.html , 9928365
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_LEAKAGE , 251.255.255.132 , /deny.html , 1419837
2014-10-21 21:56:17 , MATCH_G , ATTACK_A , 252.254.255.121 , /deny.html , 8241018
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_D , 254.254.255.251 , /index , 4544210
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_E , 253.254.254.33 , /index , 6490553
2014-10-21 21:56:17 , MATCH_F , ATTACK_E , 254.254.255.111 , /tredirect.html , 2666959
2014-10-21 21:56:17 , MATHC_RULE , - , 252.255.255.10 , / , 9186384
2014-10-21 21:56:17 , MATHC_RULE , ATTACK_B , 253.253.254.221 , / , 7040671
2014-10-21 21:56:17 , MATCH_ACL , ATTACK_A , 253.255.255.246 , /first.html , 8459976
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_D , 252.253.255.195 , /inetput.html , 4873374
2014-10-21 21:56:17 , MATCH_G , ATTACK_A , 252.253.254.247 , /first.html , 9065746
2014-10-21 21:56:17 , MATCH_WEBTR , ATTACK_A , 254.254.255.126 , /predirect.html , 7384440
